Date,Open,High,Low,Close,Volume
2018-01-02,67.421410090709,67.889401936379,67.338780604444,67.599110140216,1047829.8628291
2018-01-03,67.619741592872,69.489739138364,67.599110140216,69.318259627345,1698898.5197901
2018-01-04,69.541369607824,69.820257083423,68.778938940332,68.798637312215,2231535.4454719
2018-01-05,68.730418740117,70.098211478248,68.730418740117,69.900916732499,1632513.2155159
2018-01-08,69.72943722148,70.33065226646,69.546553389898,70.051764790862,1613912.5536767
2018-01-09,70.681905339817,72.331903174074,70.167466806761,71.768840765161,2666294.5793111
2018-01-10,71.450556545797,71.450556545797,70.108579042396,70.789313304397,2957184.8484408
2018-01-11,70.917456397274,71.179963121518,70.299653249656,70.799680868545,1511135.1130737
2018-01-12,70.731462296447,71.859660627103,70.500058264649,71.729547697037,1448155.9455019
2018-01-16,72.020876249614,72.469273399043,71.060114079959,71.231593590978,1702764.4220322
2018-01-17,71.71928380853,72.311168045776,71.589067202823,72.058095804908,1781985.4122434
2018-01-18,72.200649811952,72.499235659433,71.668586419843,72.190385923445,1782819.7657068
2018-01-19,72.478604206777,73.216256395953,72.058095804908,73.069451687609,2150525.72533
2018-01-22,73.171883221397,73.548847853842,72.597416491921,73.478555768914,1836505.8618149
2018-01-23,74.047942391958,74.073653951047,73.251298762776,73.438329620017,1196274.120603
2018-01-24,73.660402844081,73.860911534716,73.048923910594,73.577877033458,1754330.7570211
2018-01-25,74.168828189931,74.490119002898,73.691505536527,73.860911534716,1619958.22854
2018-01-26,74.297904363582,74.826857486446,73.588244597607,74.816593597939,1560252.5916098
2018-01-29,74.479751438749,74.998336997464,74.297904363582,74.531381908209,1321380.6795891
2018-01-30,73.989054627594,74.078837733121,72.929074869036,72.991072902645,1796049.3981165
2018-01-31,73.772061509962,74.388827901165,73.241034874269,73.427962055869,1972536.4500208
2018-02-01,73.182147109904,73.781288642055,72.509603223582,72.829857280133,1978772.806592
2018-02-02,72.321535609925,72.76060195162,71.221226026829,71.250255206445,1955696.4482162
2018-02-05,70.859605389324,71.471291674095,68.18176724537,68.219919881437,2814603.3272418
2018-02-06,66.959535107886,68.828495896963,66.131996137541,68.451427588877,4121239.5679593
2018-02-07,68.192134809519,69.086855595547,67.90484960696,68.058807934567,1988390.133752
2018-02-08,68.089806951372,68.140504340059,65.030649798031,65.050348169913,4030042.4113883
2018-02-09,66.398649887445,67.530891568118,65.34167672249,66.979233479769,4513429.2524731
2018-02-12,67.459562726776,69.051605877442,67.369675945607,68.430796136221,4169422.0285771
2018-02-13,67.968921153399,68.489683900585,67.661108173825,68.341842435825,1571435.0574592
2018-02-14,67.79951515521,69.891585924765,67.696150540648,69.699371285449,3633616.1084184
2018-02-15,74.938412476685,74.989109865372,71.221226026829,72.020876249614,4884559.7394204
2018-02-16,71.970282536569,72.700677430841,71.620999300401,71.970282536569,2705315.6065987
2018-02-20,71.080745532615,71.850433495011,71.080745532615,71.080745532615,2579404.6999003
2018-02-21,71.120038600738,72.700677430841,70.969086866734,71.250255206445,1989162.5398585
2018-02-22,71.71928380853,71.758473201012,70.510425828798,70.681905339817,2303200.7939952
2018-02-23,71.149897185487,71.369067491589,70.060991922954,70.701603711699,4226986.609984
2018-02-26,71.00018955918,71.210858462681,70.011434966324,70.580717913726,5465081.9719923
2018-02-27,70.7490871555,70.917456397274,69.001012164396,69.001012164396,3370531.4911936
2018-02-28,69.419447053436,70.001067402175,68.56816636119,68.588797813846,3289162.6699672
2018-03-01,68.468948772288,68.798637312215,66.788055596868,67.380043509755,2401796.7880069
2018-03-02,67.510260115462,67.681739626481,67.510260115462,67.510260115462,2057260.1077949
2018-03-05,67.249826904048,67.85114562467,66.511241634099,67.551523020774,1890857.8920097
2018-03-06,67.779920458969,68.420428572072,67.450335594683,68.109401647613,2944631.7973198
2018-03-07,67.3594120571,69.856439882301,67.29948753632,69.699371285449,3125788.1312509
2018-03-08,69.719069657332,70.268654232852,69.191153290883,69.851359775868,2453401.8400939
2018-03-09,70.268654232852,71.501150258843,70.001067402175,71.130406164887,2061189.8932487
2018-03-12,71.200490898532,71.532252951289,70.671641451309,70.711971275848,2049402.472742
2018-03-13,71.00018955918,71.52188538714,70.419502291214,70.681905339817,1728145.4156705
2018-03-14,71.070481644108,71.160264749635,69.689107396942,69.919474672325,1866289.9574309
2018-03-15,70.088880670514,70.661273887161,69.871991228524,70.177834370909,2530375.3027622
2018-03-16,69.919474672325,70.341019830609,69.051605877442,69.900916732499,3378130.6896168
2018-03-19,69.790398498674,70.310020813805,69.06197344159,69.338891080001,2639401.6829934
2018-03-20,69.769663370377,70.071359487103,69.448372557411,69.851359775868,2379123.087451
2018-03-21,69.881218360617,70.088880670514,69.358485776242,69.39881560078,1583159.5626816
2018-03-22,68.700352804086,69.201520855031,67.328413040295,67.469930290924,1689995.5230895
2018-03-23,67.578375011919,68.150768228566,65.939781498225,66.059630539784,2594081.3838502
2018-03-26,67.199233191003,68.285028184291,66.656802234746,68.199392104423,2263757.7503387
2018-03-27,68.479316336437,68.630060719158,66.540063462432,66.999864932425,2104525.9411158
2018-03-28,67.2199683193,67.380043509755,65.810705324575,66.398649887445,2267762.0662065
2018-03-29,66.749902960801,67.578375011919,66.111364684886,66.899610587107,2711286.7510482
2018-04-02,66.647616480675,66.972324638052,63.729380791676,64.431346244356,3085753.6686611
2018-04-03,64.938528179883,65.879654276034,64.61899218175,65.417883898674,2286134.0143761
2018-04-04,64.149980781448,65.645665791807,63.647867561981,65.448709967772,5084055.340344
2018-04-05,65.819864115166,66.310598584295,65.499293685184,65.68166402015,2120179.5379057
2018-04-06,65.008559216055,65.560014834716,63.37994971311,63.653039721225,3578586.1461465
2018-04-09,64.919908406602,66.24873955973,64.078811870242,65.192067426054,2639750.9525156
2018-04-10,66.140434545147,66.789850859902,65.899205037978,66.638306594034,2120887.7127814
2018-04-11,65.981649256338,66.600239501994,65.819864115166,66.079609952431,1391380.2815055
2018-04-12,66.561965523584,67.640257282902,66.453763952186,67.199072099336,2180893.4072209
2018-04-13,67.501126199222,67.670152363336,66.879536101203,67.209416417825,2043910.0738876
2018-04-16,67.826868788448,68.369014520469,67.490781880732,68.17112770777,2887820.7310882
2018-04-17,68.599899709148,68.851473534807,68.07006371613,68.439148999826,2682621.7252692
