Date,Open,High,Low,Close,Volume
2012-01-03,5.7597260802242,5.8900210001959,5.7399772586274,5.8001461234682,239724526.26569
2012-01-04,5.7101411646822,5.8800401586224,5.6201362058961,5.8099022778499,243439873.11862
2012-01-05,5.7498634950675,6.3499083792829,5.7101411646822,6.309843105289,547168800.44483
2012-01-06,6.2099755613463,6.3001933816825,6.0595770505276,6.1803523289512,299507728.48896
2012-01-09,6.2597851640801,6.3700001444882,6.1900020525577,6.2697660056535,240348923.22178
2012-01-10,6.4501188668342,6.6599767039932,6.4402562816775,6.6298922715728,353933721.31846
2012-01-11,6.6001626084027,6.8998953222893,6.5198073732231,6.8702839155359,353386348.84304
2012-01-12,6.9899002810754,7.0199728878541,6.6599767039932,6.7899286803564,361560923.93622
2012-01-13,6.490184140828,6.6899428799969,6.4099471620653,6.6101552756178,337235274.7695
2012-01-17,6.6280474714716,6.8183811742257,6.4381631431011,6.4780037299031,293879099.70166
2012-01-18,6.5002950644599,6.8001460347633,6.459650334024,6.8001460347633,301793451.41576
2012-01-19,7.2194951141895,7.2899877642123,6.7502063499711,6.9600523614885,490392051.87817
2012-01-20,6.9400906783416,7.0800234962782,6.8296510107417,7.0700426547048,236437751.16989
2012-01-23,7.1300696118455,7.3702365686167,7.1097531594484,7.250159003052,339658727.10172
2012-01-24,7.1097531594484,7.3501329777698,7.060038161848,7.2899877642123,228527024.68427
2012-01-25,7.2100700777748,7.3702365686167,7.1498066078005,7.3501329777698,248844051.17944
2012-01-26,7.449657578104,7.5000584629215,7.2301854942634,7.300323375036,265459549.74492
2012-01-27,7.2100700777748,7.3501329777698,7.1999709797846,7.2899877642123,230836972.92063
2012-01-30,7.1197340010218,7.1498066078005,7.0199728878541,7.0700426547048,230703500.79067
2012-01-31,7.169094229372,7.1889494817438,7.0486618945569,7.128922524603,212626570.14814
2012-02-01,7.250159003052,7.4401379365558,7.2100700777748,7.3595580141845,318368598.86314
2012-02-02,7.4300388385657,7.4901840521231,7.3301594689812,7.449657578104,232058875.55951
2012-02-03,7.6598583588716,7.890020822786,7.6297857520928,7.839856450802,363903399.34149
2012-02-06,7.7899285916515,7.9700449399987,7.7699550828629,7.9700449399987,236109125.49849
2012-02-07,7.9498467440183,7.989663679537,7.7994482331996,7.8498491180171,253273551.68494
2012-02-08,7.959709329175,8.1500548575708,7.9298732352297,8.129726579532,434613052.3032
2012-02-09,8.3100794407127,8.3503694018984,8.1001151727786,8.1801274643495,479558598.15328
2012-02-10,8.0498207187361,8.1203133687589,7.979919350797,8.0698060531663,254217924.5689
2012-02-13,8.2701205974939,8.3098429278792,8.2099635582948,8.2499224015135,308274271.53465
2012-02-14,8.1500548575708,8.1700165407177,7.9500832568518,7.9801558636305,384895550.1587
2012-02-15,8.0096371883255,8.1203133687589,7.7694938828376,7.779474724411,372152677.39134
2012-02-16,7.7096679616054,8.129726579532,7.6598583588716,8.0897795619549,336816951.81749
2012-02-17,8.039828051521,8.0799051511565,7.9194193679893,8.0195115991239,355185525.63418
2012-02-21,8.0195115991239,8.2001009731381,7.9998928595856,8.1098713271602,333102651.20034
2012-02-22,8.0601563295598,8.129726579532,7.9498467440183,7.9498467440183,229049749.05033
2012-02-23,7.979919350797,8.0498207187361,7.8995522899758,8.0195115991239,143834737.97578
2012-02-24,8.0498207187361,8.0897795619549,7.8798034683791,7.8798034683791,162987436.66047
2012-02-27,7.779474724411,8.0498207187361,7.6696145132532,8.039828051521,298408972.53709
2012-02-28,8.0498207187361,8.1500548575708,7.9998928595856,8.1203133687589,193189262.61033
2012-02-29,8.1611242409072,8.241037995175,7.970800528777,7.970800528777,266527376.81471
2012-03-01,8.0901396616654,8.1700534159332,8.0502300288437,8.1197146011698,197626875.52246
2012-03-02,8.1103129830206,8.2107662020641,8.0998838010788,8.1302737049705,143726487.21903
2012-03-05,8.0901396616654,8.1302737049705,7.9499067316591,7.9700918640924,196150813.33684
2012-03-06,7.7801106732265,7.7898430015618,7.6601691753563,7.7101654688555,263024074.52556
2012-03-07,7.8100281339951,8.0200763465136,7.7698940906901,8.0200763465136,2298769673.9779
